Dataset,Unit,RunIndex,SourceGroup,SignalSampleN,Sensor,Statistic,StoredValue,ReconstructedValue,Difference,AbsoluteDifference,StandardisedAbsoluteDifference
NUAA,W1,16,16,1672,force_z,Std,186.625607308817,186.625607308817,0,0,0
NUAA,W1,17,17,1705,force_z,Std,185.181499324854,185.181499324854,0,0,0
NUAA,W1,18,18,1482,force_z,Std,195.233900252239,195.233900252239,0,0,0
NUAA,W1,19,19,1669,force_z,Std,190.291565924322,190.291565924322,0,0,0
NUAA,W1,20,20,1474,force_z,Std,179.942898170159,179.942898170159,0,0,0
NUAA,W1,21,21,1287,force_z,Std,188.836143087131,188.836143087131,0,0,0
NUAA,W1,22,22,582,force_z,Std,182.920694731209,182.920694731209,0,0,0
NUAA,W1,23,23,784,force_z,Std,187.170166322753,187.170166322753,0,0,0
NUAA,W1,24,24,1497,force_z,Std,186.756224133014,186.756224133014,0,0,0
NUAA,W1,25,25,1392,force_z,Std,190.148027502695,190.148027502695,0,0,0
NUAA,W1,26,26,991,force_z,Std,198.485681472888,198.485681472888,0,0,0
NUAA,W1,27,27,997,force_z,Std,193.117934724328,193.117934724328,0,0,0
NUAA,W1,28,28,1642,force_z,Std,189.033816711245,189.033816711245,0,0,0
NUAA,W1,29,29,1122,force_z,Std,183.819612705043,183.819612705043,0,0,0
NUAA,W2,1,30,1221,force_z,Std,198.457465765772,198.457465765772,0,0,0
NUAA,W2,2,31,1013,force_z,Std,195.357443965008,195.357443965008,0,0,0
NUAA,W2,3,32,1219,force_z,Std,201.908479207053,201.908479207053,0,0,0
NUAA,W2,4,33,1527,force_z,Std,197.095272266941,197.095272266941,0,0,0
NUAA,W2,5,34,1010,force_z,Std,200.991065220252,200.991065220252,0,0,0
NUAA,W2,6,35,1693,force_z,Std,196.915900426218,196.915900426218,0,0,0
NUAA,W2,7,36,1762,force_z,Std,193.280243710917,193.280243710917,0,0,0
NUAA,W2,8,37,1711,force_z,Std,194.925626586271,194.925626586271,0,0,0
NUAA,W2,9,38,1688,force_z,Std,196.148995471341,196.148995471341,0,0,0
NUAA,W2,10,39,1732,force_z,Std,197.389464704207,197.389464704207,0,0,0
NUAA,W2,11,40,1705,force_z,Std,191.513831716448,191.513831716448,0,0,0
NUAA,W2,12,41,1760,force_z,Std,191.800830080122,191.800830080122,0,0,0
NUAA,W2,13,42,1007,force_z,Std,190.174370541076,190.174370541076,0,0,0
NUAA,W2,14,43,1724,force_z,Std,184.798014467518,184.798014467518,0,0,0
NUAA,W2,15,44,1780,force_z,Std,184.413384625989,184.413384625989,0,0,0
NUAA,W2,16,45,1754,force_z,Std,183.722216342638,183.722216342638,0,0,0
NUAA,W2,17,46,1647,force_z,Std,184.916837385183,184.916837385183,0,0,0
NUAA,W3,1,47,1750,force_z,Std,182.1991716359,182.1991716359,0,0,0
NUAA,W3,2,48,1861,force_z,Std,183.247697933621,183.247697933621,0,0,0
NUAA,W3,3,49,1827,force_z,Std,189.715848223013,189.715848223013,0,0,0
NUAA,W3,4,50,1844,force_z,Std,187.272628327375,187.272628327375,0,0,0
NUAA,W3,5,51,1783,force_z,Std,186.478700677822,186.478700677822,0,0,0
NUAA,W3,6,52,1823,force_z,Std,190.224335765095,190.224335765095,0,0,0
NUAA,W3,7,53,1758,force_z,Std,184.289333229774,184.289333229774,0,0,0
NUAA,W3,8,54,1610,force_z,Std,187.660458689074,187.660458689074,0,0,0
NUAA,W3,9,55,1718,force_z,Std,191.275560471907,191.275560471907,0,0,0
NUAA,W3,10,56,1683,force_z,Std,184.503134228387,184.503134228387,0,0,0
NUAA,W3,11,57,1751,force_z,Std,185.379835869007,185.379835869007,0,0,0
NUAA,W4,1,58,1599,force_z,Std,174.647645808174,174.647645808174,0,0,0
NUAA,W4,2,59,1601,force_z,Std,187.333383317317,187.333383317317,0,0,0
NUAA,W4,3,60,1624,force_z,Std,180.092936820215,180.092936820215,0,0,0
NUAA,W4,4,61,1685,force_z,Std,187.485080163314,187.485080163314,0,0,0
NUAA,W4,5,62,1624,force_z,Std,183.543631248568,183.543631248568,0,0,0
NUAA,W4,6,63,1689,force_z,Std,183.74365842878,183.74365842878,0,0,0
NUAA,W4,7,64,1674,force_z,Std,180.225648958941,180.225648958941,0,0,0
NUAA,W4,8,65,1405,force_z,Std,186.087290661293,186.087290661293,0,0,0
NUAA,W4,9,66,1558,force_z,Std,181.675425518116,181.675425518116,0,0,0
NUAA,W4,10,67,1684,force_z,Std,179.297866518451,179.297866518451,0,0,0
NUAA,W4,11,68,1649,force_z,Std,183.69331078813,183.69331078813,0,0,0
NUAA,W4,12,69,1643,force_z,Std,181.053207981264,181.053207981264,0,0,0
NUAA,W4,13,70,1622,force_z,Std,186.031952871943,186.031952871943,0,0,0
NUAA,W4,14,71,1628,force_z,Std,179.538964822082,179.538964822082,0,0,0
NUAA,W4,15,72,1624,force_z,Std,188.592464076187,188.592464076187,0,0,0
NUAA,W4,16,73,1659,force_z,Std,181.883214096456,181.883214096456,0,0,0
NUAA,W4,17,74,1703,force_z,Std,188.871780387765,188.871780387765,0,0,0
NUAA,W4,18,75,1729,force_z,Std,183.655138137911,183.655138137911,0,0,0
NUAA,W4,19,76,1669,force_z,Std,190.058630897324,190.058630897324,0,0,0
NUAA,W4,20,77,1639,force_z,Std,193.921672190927,193.921672190927,0,0,0
NUAA,W4,21,78,1721,force_z,Std,182.23448409816,182.23448409816,0,0,0
NUAA,W4,22,79,1656,force_z,Std,180.583282442045,180.583282442045,0,0,0
NUAA,W4,23,80,1915,force_z,Std,191.568808391218,191.568808391218,0,0,0
NUAA,W4,24,81,1641,force_z,Std,195.641443736364,195.641443736364,0,0,0
NUAA,W4,25,82,1570,force_z,Std,182.760451964353,182.760451964353,0,0,0
NUAA,W4,26,83,1647,force_z,Std,194.521011819812,194.521011819812,0,0,0
NUAA,W4,27,84,1680,force_z,Std,194.310950835711,194.310950835711,0,0,0
NUAA,W4,28,85,1715,force_z,Std,195.608583342374,195.608583342374,0,0,0
NUAA,W5,1,86,1594,force_z,Std,182.659863794752,182.659863794752,0,0,0
NUAA,W5,2,87,1556,force_z,Std,192.799608553676,192.799608553676,0,0,0
NUAA,W5,3,88,1408,force_z,Std,185.553360795671,185.553360795671,0,0,0
NUAA,W5,4,89,1513,force_z,Std,188.767305352037,188.767305352037,0,0,0
NUAA,W5,5,90,1549,force_z,Std,179.491931162112,179.491931162112,0,0,0
NUAA,W5,6,91,1346,force_z,Std,185.876885516168,185.876885516168,0,0,0
NUAA,W5,7,92,951,force_z,Std,182.905869556546,182.905869556546,0,0,0
NUAA,W6,1,93,1383,force_z,Std,185.672333958657,185.672333958657,0,0,0
NUAA,W6,2,94,913,force_z,Std,190.001810372758,190.001810372758,0,0,0
NUAA,W6,3,95,1388,force_z,Std,181.561993988944,181.561993988944,0,0,0
NUAA,W6,4,96,1376,force_z,Std,185.805656562858,185.805656562858,0,0,0
NUAA,W6,5,97,1354,force_z,Std,183.800519279457,183.800519279457,0,0,0
NUAA,W6,6,98,1413,force_z,Std,184.184705284051,184.184705284051,0,0,0
NUAA,W6,7,99,1113,force_z,Std,179.214078445806,179.214078445806,0,0,0
NUAA,W6,8,100,1360,force_z,Std,186.039162237147,186.039162237147,0,0,0
NUAA,W6,9,101,1391,force_z,Std,184.743596812674,184.743596812674,0,0,0
NUAA,W6,10,102,1382,force_z,Std,183.792892202611,183.792892202611,0,0,0
NUAA,W6,11,103,1362,force_z,Std,183.648155358541,183.648155358541,0,0,0
NUAA,W6,12,104,1370,force_z,Std,187.13551743783,187.13551743783,0,0,0
NUAA,W6,13,105,1353,force_z,Std,184.095128823969,184.095128823969,0,0,0
NUAA,W6,14,106,1283,force_z,Std,176.956418216414,176.956418216414,0,0,0
NUAA,W7,1,107,1106,force_z,Std,192.682355863928,192.682355863928,0,0,0
NUAA,W7,2,108,1519,force_z,Std,183.579372773655,183.579372773655,0,0,0
NUAA,W7,3,109,1556,force_z,Std,183.595336040732,183.595336040732,0,0,0
NUAA,W7,4,110,1515,force_z,Std,179.171073942916,179.171073942916,0,0,0
NUAA,W7,5,111,1605,force_z,Std,182.756255075534,182.756255075534,0,0,0
NUAA,W7,6,112,1539,force_z,Std,183.343475799514,183.343475799514,0,0,0
NUAA,W7,7,113,1559,force_z,Std,177.45322587307,177.45322587307,0,0,0
NUAA,W7,8,114,1557,force_z,Std,180.755176857397,180.755176857397,0,0,0
NUAA,W8,1,115,1502,force_z,Std,178.848458001911,178.848458001911,0,0,0
NUAA,W8,2,116,1542,force_z,Std,180.999598433645,180.999598433645,0,0,0
NUAA,W8,3,117,1516,force_z,Std,179.959520684001,179.959520684001,0,0,0
NUAA,W8,4,118,1548,force_z,Std,180.005656852835,180.005656852835,0,0,0
NUAA,W8,5,119,1501,force_z,Std,181.592079063971,181.592079063971,0,0,0
NUAA,W8,6,120,1540,force_z,Std,179.948765872342,179.948765872342,0,0,0
NUAA,W8,7,121,1505,force_z,Std,173.425620361085,173.425620361085,0,0,0
NUAA,W8,8,122,1503,force_z,Std,177.585623616114,177.585623616114,0,0,0
NUAA,W8,9,123,1472,force_z,Std,181.39727442455,181.39727442455,0,0,0
NUAA,W8,10,124,1691,force_z,Std,182.076982635735,182.076982635735,0,0,0
NUAA,W8,11,125,1694,force_z,Std,178.09255899771,178.09255899771,0,0,0
NUAA,W8,12,126,1410,force_z,Std,183.543397497289,183.543397497289,0,0,0
NUAA,W8,13,127,1692,force_z,Std,176.080415115431,176.080415115431,0,0,0
NUAA,W8,14,128,1692,force_z,Std,177.732743594056,177.732743594056,0,0,0
NUAA,W8,15,129,1677,force_z,Std,177.049503183915,177.049503183915,0,0,0
NUAA,W8,16,130,1696,force_z,Std,179.12504007934,179.12504007934,0,0,0
NUAA,W8,17,131,1692,force_z,Std,187.083563540546,187.083563540546,0,0,0
NUAA,W8,18,132,1696,force_z,Std,176.871370309619,176.871370309619,0,0,0
NUAA,W8,19,133,1666,force_z,Std,174.053057751323,174.053057751323,0,0,0
NUAA,W8,20,134,1672,force_z,Std,183.279748917583,183.279748917583,0,0,0
NUAA,W8,21,135,1648,force_z,Std,181.048233805907,181.048233805907,0,0,0
NUAA,W8,22,136,1644,force_z,Std,176.307675615977,176.307675615977,0,0,0
NUAA,W8,23,137,1653,force_z,Std,180.349901462533,180.349901462533,0,0,0
NUAA,W8,24,138,1677,force_z,Std,182.161453828911,182.161453828911,0,0,0
NUAA,W8,25,139,1691,force_z,Std,183.697847573027,183.697847573027,0,0,0
NUAA,W8,26,140,1697,force_z,Std,181.626498186705,181.626498186705,0,0,0
NUAA,W8,27,141,1690,force_z,Std,182.88925564453,182.88925564453,0,0,0
NUAA,W8,28,142,1689,force_z,Std,178.831686911565,178.831686911565,0,0,0
NUAA,W8,29,143,1692,force_z,Std,181.587562277537,181.587562277537,0,0,0
NUAA,W8,30,144,1692,force_z,Std,182.582552028298,182.582552028298,0,0,0
NUAA,W8,31,145,1696,force_z,Std,180.052141288328,180.052141288328,0,0,0
NUAA,W9,1,146,1244,force_z,Std,195.957911866241,195.957911866241,0,0,0
NUAA,W9,2,147,1304,force_z,Std,188.959863557368,188.959863557368,0,0,0
NUAA,W9,3,148,1226,force_z,Std,193.933030400435,193.933030400435,0,0,0
NUAA,W9,4,149,1201,force_z,Std,202.855368188806,202.855368188806,0,0,0
NUAA,W9,5,150,1332,force_z,Std,196.730312495897,196.730312495897,0,0,0
NUAA,W9,6,151,1140,force_z,Std,193.668383122845,193.668383122845,0,0,0
NUAA,W9,7,152,1122,force_z,Std,183.141101126712,183.141101126712,0,0,0
NUAA,W1,1,1,1576,force_z,PeakToPeak,1349.35,1349.35,0,0,0
NUAA,W1,2,2,1757,force_z,PeakToPeak,1277.58,1277.58,0,0,0
NUAA,W1,3,3,1773,force_z,PeakToPeak,1277.58,1277.58,0,0,0
NUAA,W1,4,4,1800,force_z,PeakToPeak,1636.45,1636.45,0,0,0
NUAA,W1,5,5,1679,force_z,PeakToPeak,1291.94,1291.94,0,0,0
NUAA,W1,6,6,1623,force_z,PeakToPeak,1263.22,1263.22,0,0,0
NUAA,W1,7,7,1737,force_z,PeakToPeak,1277.57,1277.57,0,0,0
NUAA,W1,8,8,1724,force_z,PeakToPeak,1335,1335,0,0,0
NUAA,W1,9,9,1697,force_z,PeakToPeak,1320.64,1320.64,0,0,0
NUAA,W1,10,10,1744,force_z,PeakToPeak,1234.51,1234.51,0,0,0
NUAA,W1,11,11,1714,force_z,PeakToPeak,1291.93,1291.93,0,0,0
NUAA,W1,12,12,1702,force_z,PeakToPeak,1335,1335,0,0,0
NUAA,W1,13,13,1712,force_z,PeakToPeak,1248.86,1248.86,0,0,0
NUAA,W1,14,14,1744,force_z,PeakToPeak,1306.29,1306.29,0,0,0
NUAA,W1,15,15,1751,force_z,PeakToPeak,1406.77,1406.77,0,0,0
NUAA,W1,16,16,1672,force_z,PeakToPeak,1406.77,1406.77,0,0,0
NUAA,W1,17,17,1705,force_z,PeakToPeak,1191.45,1191.45,0,0,0
NUAA,W1,18,18,1482,force_z,PeakToPeak,1220.16,1220.16,0,0,0
NUAA,W1,19,19,1669,force_z,PeakToPeak,1177.1,1177.1,0,0,0
NUAA,W1,20,20,1474,force_z,PeakToPeak,1191.45,1191.45,0,0,0
NUAA,W1,21,21,1287,force_z,PeakToPeak,1205.8,1205.8,0,0,0
NUAA,W1,22,22,582,force_z,PeakToPeak,1105.32,1105.32,0,0,0
NUAA,W1,23,23,784,force_z,PeakToPeak,1148.38,1148.38,0,0,0
NUAA,W1,24,24,1497,force_z,PeakToPeak,1421.13,1421.13,0,0,0
NUAA,W1,25,25,1392,force_z,PeakToPeak,1205.8,1205.8,0,0,0
NUAA,W1,26,26,991,force_z,PeakToPeak,1177.1,1177.1,0,0,0
NUAA,W1,27,27,997,force_z,PeakToPeak,1105.32,1105.32,0,0,0
NUAA,W1,28,28,1642,force_z,PeakToPeak,1134.03,1134.03,0,0,0
NUAA,W1,29,29,1122,force_z,PeakToPeak,1191.45,1191.45,0,0,0
NUAA,W2,1,30,1221,force_z,PeakToPeak,1248.87,1248.87,0,0,0
NUAA,W2,2,31,1013,force_z,PeakToPeak,1320.65,1320.65,0,0,0
NUAA,W2,3,32,1219,force_z,PeakToPeak,1320.64,1320.64,0,0,0
NUAA,W2,4,33,1527,force_z,PeakToPeak,1248.87,1248.87,0,0,0
NUAA,W2,5,34,1010,force_z,PeakToPeak,1248.87,1248.87,0,0,0
NUAA,W2,6,35,1693,force_z,PeakToPeak,1320.64,1320.64,0,0,0
NUAA,W2,7,36,1762,force_z,PeakToPeak,1291.93,1291.93,0,0,0
NUAA,W2,8,37,1711,force_z,PeakToPeak,1277.58,1277.58,0,0,0
NUAA,W2,9,38,1688,force_z,PeakToPeak,1349.35,1349.35,0,0,0
NUAA,W2,10,39,1732,force_z,PeakToPeak,1406.77,1406.77,0,0,0
NUAA,W2,11,40,1705,force_z,PeakToPeak,1392.42,1392.42,0,0,0
NUAA,W2,12,41,1760,force_z,PeakToPeak,1535.96,1535.96,0,0,0
NUAA,W2,13,42,1007,force_z,PeakToPeak,1162.74,1162.74,0,0,0
NUAA,W2,14,43,1724,force_z,PeakToPeak,1248.87,1248.87,0,0,0
NUAA,W2,15,44,1780,force_z,PeakToPeak,1234.51,1234.51,0,0,0
NUAA,W2,16,45,1754,force_z,PeakToPeak,1335,1335,0,0,0
NUAA,W2,17,46,1647,force_z,PeakToPeak,1335,1335,0,0,0
NUAA,W3,1,47,1750,force_z,PeakToPeak,1205.8,1205.8,0,0,0
NUAA,W3,2,48,1861,force_z,PeakToPeak,1449.83,1449.83,0,0,0
NUAA,W3,3,49,1827,force_z,PeakToPeak,1349.35,1349.35,0,0,0
NUAA,W3,4,50,1844,force_z,PeakToPeak,1220.15,1220.15,0,0,0
NUAA,W3,5,51,1783,force_z,PeakToPeak,1263.22,1263.22,0,0,0
NUAA,W3,6,52,1823,force_z,PeakToPeak,1306.29,1306.29,0,0,0
NUAA,W3,7,53,1758,force_z,PeakToPeak,1191.45,1191.45,0,0,0
NUAA,W3,8,54,1610,force_z,PeakToPeak,1320.64,1320.64,0,0,0
NUAA,W3,9,55,1718,force_z,PeakToPeak,1205.81,1205.81,0,0,0
NUAA,W3,10,56,1683,force_z,PeakToPeak,1234.51,1234.51,0,0,0
NUAA,W3,11,57,1751,force_z,PeakToPeak,1205.8,1205.8,0,0,0
NUAA,W4,1,58,1599,force_z,PeakToPeak,1119.67,1119.67,0,0,0
NUAA,W4,2,59,1601,force_z,PeakToPeak,1205.8,1205.8,0,0,0
NUAA,W4,3,60,1624,force_z,PeakToPeak,1220.16,1220.16,0,0,0
NUAA,W4,4,61,1685,force_z,PeakToPeak,1306.29,1306.29,0,0,0
NUAA,W4,5,62,1624,force_z,PeakToPeak,1220.16,1220.16,0,0,0
NUAA,W4,6,63,1689,force_z,PeakToPeak,1191.45,1191.45,0,0,0
NUAA,W4,7,64,1674,force_z,PeakToPeak,1248.87,1248.87,0,0,0
NUAA,W4,8,65,1405,force_z,PeakToPeak,1263.23,1263.23,0,0,0
NUAA,W4,9,66,1558,force_z,PeakToPeak,1248.87,1248.87,0,0,0
NUAA,W4,10,67,1684,force_z,PeakToPeak,1191.45,1191.45,0,0,0
NUAA,W4,11,68,1649,force_z,PeakToPeak,1220.16,1220.16,0,0,0
NUAA,W4,12,69,1643,force_z,PeakToPeak,1177.1,1177.1,0,0,0
NUAA,W4,13,70,1622,force_z,PeakToPeak,1277.58,1277.58,0,0,0
NUAA,W4,14,71,1628,force_z,PeakToPeak,1177.09,1177.09,0,0,0
NUAA,W4,15,72,1624,force_z,PeakToPeak,1478.55,1478.55,0,0,0
NUAA,W4,16,73,1659,force_z,PeakToPeak,1220.16,1220.16,0,0,0
NUAA,W4,17,74,1703,force_z,PeakToPeak,1162.74,1162.74,0,0,0
NUAA,W4,18,75,1729,force_z,PeakToPeak,1320.64,1320.64,0,0,0
NUAA,W4,19,76,1669,force_z,PeakToPeak,1378.06,1378.06,0,0,0
NUAA,W4,20,77,1639,force_z,PeakToPeak,1320.64,1320.64,0,0,0
NUAA,W4,21,78,1721,force_z,PeakToPeak,1306.29,1306.29,0,0,0
NUAA,W4,22,79,1656,force_z,PeakToPeak,1134.03,1134.03,0,0,0
NUAA,W4,23,80,1915,force_z,PeakToPeak,1349.36,1349.36,0,0,0
NUAA,W4,24,81,1641,force_z,PeakToPeak,1435.48,1435.48,0,0,0
NUAA,W4,25,82,1570,force_z,PeakToPeak,1191.45,1191.45,0,0,0
NUAA,W4,26,83,1647,force_z,PeakToPeak,1363.71,1363.71,0,0,0
NUAA,W4,27,84,1680,force_z,PeakToPeak,1378.06,1378.06,0,0,0
NUAA,W4,28,85,1715,force_z,PeakToPeak,1335,1335,0,0,0
NUAA,W5,1,86,1594,force_z,PeakToPeak,1234.51,1234.51,0,0,0
NUAA,W5,2,87,1556,force_z,PeakToPeak,1291.94,1291.94,0,0,0
NUAA,W5,3,88,1408,force_z,PeakToPeak,1134.03,1134.03,0,0,0
NUAA,W5,4,89,1513,force_z,PeakToPeak,1248.87,1248.87,0,0,0
NUAA,W5,5,90,1549,force_z,PeakToPeak,1205.8,1205.8,0,0,0
NUAA,W5,6,91,1346,force_z,PeakToPeak,1263.22,1263.22,0,0,0
NUAA,W5,7,92,951,force_z,PeakToPeak,1033.55,1033.55,0,0,0
NUAA,W6,1,93,1383,force_z,PeakToPeak,1177.09,1177.09,0,0,0
NUAA,W6,2,94,913,force_z,PeakToPeak,1277.57,1277.57,0,0,0
NUAA,W6,3,95,1388,force_z,PeakToPeak,1234.51,1234.51,0,0,0
NUAA,W6,4,96,1376,force_z,PeakToPeak,1205.8,1205.8,0,0,0
NUAA,W6,5,97,1354,force_z,PeakToPeak,1263.22,1263.22,0,0,0
NUAA,W6,6,98,1413,force_z,PeakToPeak,1134.03,1134.03,0,0,0
NUAA,W6,7,99,1113,force_z,PeakToPeak,1105.32,1105.32,0,0,0
NUAA,W6,8,100,1360,force_z,PeakToPeak,1263.23,1263.23,0,0,0
NUAA,W6,9,101,1391,force_z,PeakToPeak,1263.22,1263.22,0,0,0
NUAA,W6,10,102,1382,force_z,PeakToPeak,1191.44,1191.44,0,0,0
NUAA,W6,11,103,1362,force_z,PeakToPeak,1162.74,1162.74,0,0,0
NUAA,W6,12,104,1370,force_z,PeakToPeak,1335,1335,0,0,0
NUAA,W6,13,105,1353,force_z,PeakToPeak,1220.15,1220.15,0,0,0
NUAA,W6,14,106,1283,force_z,PeakToPeak,1090.96,1090.96,0,0,0
NUAA,W7,1,107,1106,force_z,PeakToPeak,1234.52,1234.52,0,0,0
NUAA,W7,2,108,1519,force_z,PeakToPeak,1220.15,1220.15,0,0,0
NUAA,W7,3,109,1556,force_z,PeakToPeak,1177.1,1177.1,0,0,0
NUAA,W7,4,110,1515,force_z,PeakToPeak,1248.87,1248.87,0,0,0
NUAA,W7,5,111,1605,force_z,PeakToPeak,1191.44,1191.44,0,0,0
NUAA,W7,6,112,1539,force_z,PeakToPeak,1320.65,1320.65,0,0,0
NUAA,W7,7,113,1559,force_z,PeakToPeak,1119.67,1119.67,0,0,0
NUAA,W7,8,114,1557,force_z,PeakToPeak,1090.97,1090.97,0,0,0
NUAA,W8,1,115,1502,force_z,PeakToPeak,1306.29,1306.29,0,0,0
NUAA,W8,2,116,1542,force_z,PeakToPeak,1062.25,1062.25,0,0,0
NUAA,W8,3,117,1516,force_z,PeakToPeak,1148.38,1148.38,0,0,0
NUAA,W8,4,118,1548,force_z,PeakToPeak,1191.45,1191.45,0,0,0
NUAA,W8,5,119,1501,force_z,PeakToPeak,1234.51,1234.51,0,0,0
NUAA,W8,6,120,1540,force_z,PeakToPeak,1306.29,1306.29,0,0,0
NUAA,W8,7,121,1505,force_z,PeakToPeak,1076.61,1076.61,0,0,0
NUAA,W8,8,122,1503,force_z,PeakToPeak,1162.74,1162.74,0,0,0
NUAA,W8,9,123,1472,force_z,PeakToPeak,1148.39,1148.39,0,0,0
NUAA,W8,10,124,1691,force_z,PeakToPeak,1263.22,1263.22,0,0,0
NUAA,W8,11,125,1694,force_z,PeakToPeak,1177.09,1177.09,0,0,0
NUAA,W8,12,126,1410,force_z,PeakToPeak,1205.81,1205.81,0,0,0
NUAA,W8,13,127,1692,force_z,PeakToPeak,1177.09,1177.09,0,0,0
NUAA,W8,14,128,1692,force_z,PeakToPeak,1191.45,1191.45,0,0,0
NUAA,W8,15,129,1677,force_z,PeakToPeak,1421.12,1421.12,0,0,0
NUAA,W8,16,130,1696,force_z,PeakToPeak,1392.42,1392.42,0,0,0
NUAA,W8,17,131,1692,force_z,PeakToPeak,1291.93,1291.93,0,0,0
NUAA,W8,18,132,1696,force_z,PeakToPeak,1105.32,1105.32,0,0,0
NUAA,W8,19,133,1666,force_z,PeakToPeak,1119.67,1119.67,0,0,0
NUAA,W8,20,134,1672,force_z,PeakToPeak,1248.86,1248.86,0,0,0
NUAA,W8,21,135,1648,force_z,PeakToPeak,1220.16,1220.16,0,0,0
NUAA,W8,22,136,1644,force_z,PeakToPeak,1421.13,1421.13,0,0,0
NUAA,W8,23,137,1653,force_z,PeakToPeak,1349.35,1349.35,0,0,0
NUAA,W8,24,138,1677,force_z,PeakToPeak,1191.45,1191.45,0,0,0
NUAA,W8,25,139,1691,force_z,PeakToPeak,1363.71,1363.71,0,0,0
NUAA,W8,26,140,1697,force_z,PeakToPeak,1119.68,1119.68,0,0,0
NUAA,W8,27,141,1690,force_z,PeakToPeak,1148.38,1148.38,0,0,0
NUAA,W8,28,142,1689,force_z,PeakToPeak,1162.74,1162.74,0,0,0
NUAA,W8,29,143,1692,force_z,PeakToPeak,1148.38,1148.38,0,0,0
NUAA,W8,30,144,1692,force_z,PeakToPeak,1320.64,1320.64,0,0,0
NUAA,W8,31,145,1696,force_z,PeakToPeak,1162.73,1162.73,0,0,0
NUAA,W9,1,146,1244,force_z,PeakToPeak,1335.02,1335.02,0,0,0
NUAA,W9,2,147,1304,force_z,PeakToPeak,1378.06,1378.06,0,0,0
NUAA,W9,3,148,1226,force_z,PeakToPeak,1291.93,1291.93,0,0,0
NUAA,W9,4,149,1201,force_z,PeakToPeak,1320.64,1320.64,0,0,0
NUAA,W9,5,150,1332,force_z,PeakToPeak,1291.94,1291.94,0,0,0
NUAA,W9,6,151,1140,force_z,PeakToPeak,1392.42,1392.42,0,0,0
NUAA,W9,7,152,1122,force_z,PeakToPeak,1306.29,1306.29,0,0,0
NUAA,W1,1,1,1576,force_z,Skewness,-0.151346550402203,-0.151346550402203,0,0,0
NUAA,W1,2,2,1757,force_z,Skewness,-0.140434342624296,-0.140434342624296,0,0,0
NUAA,W1,3,3,1773,force_z,Skewness,-0.17393836559211,-0.17393836559211,0,0,0
NUAA,W1,4,4,1800,force_z,Skewness,-0.0988472250620342,-0.0988472250620342,0,0,0
NUAA,W1,5,5,1679,force_z,Skewness,-0.0959265737094286,-0.0959265737094286,0,0,0
NUAA,W1,6,6,1623,force_z,Skewness,-0.281509047439611,-0.281509047439611,0,0,0
NUAA,W1,7,7,1737,force_z,Skewness,-0.161941738182259,-0.161941738182259,0,0,0
NUAA,W1,8,8,1724,force_z,Skewness,-0.187414341290148,-0.187414341290148,0,0,0
NUAA,W1,9,9,1697,force_z,Skewness,-0.0532794195049189,-0.0532794195049189,0,0,0
NUAA,W1,10,10,1744,force_z,Skewness,-0.176704561230022,-0.176704561230022,0,0,0
NUAA,W1,11,11,1714,force_z,Skewness,-0.193873748491717,-0.193873748491717,0,0,0
NUAA,W1,12,12,1702,force_z,Skewness,-0.153671802857418,-0.153671802857418,0,0,0
NUAA,W1,13,13,1712,force_z,Skewness,-0.206114374634981,-0.206114374634981,0,0,0
NUAA,W1,14,14,1744,force_z,Skewness,-0.12346280679914,-0.12346280679914,0,0,0
NUAA,W1,15,15,1751,force_z,Skewness,-0.0954493874036792,-0.0954493874036792,0,0,0
NUAA,W1,16,16,1672,force_z,Skewness,-0.121786943588448,-0.121786943588448,0,0,0
NUAA,W1,17,17,1705,force_z,Skewness,-0.0535857585586904,-0.0535857585586904,0,0,0
NUAA,W1,18,18,1482,force_z,Skewness,-0.178294203872306,-0.178294203872306,0,0,0
NUAA,W1,19,19,1669,force_z,Skewness,-0.0560302238655457,-0.0560302238655457,0,0,0
NUAA,W1,20,20,1474,force_z,Skewness,-0.0427344497520025,-0.0427344497520025,0,0,0
NUAA,W1,21,21,1287,force_z,Skewness,-0.0807566509996521,-0.0807566509996521,0,0,0
NUAA,W1,22,22,582,force_z,Skewness,-0.207982450354779,-0.207982450354779,0,0,0
NUAA,W1,23,23,784,force_z,Skewness,-0.0234391611308105,-0.0234391611308105,0,0,0
NUAA,W1,24,24,1497,force_z,Skewness,-0.241178567897566,-0.241178567897566,0,0,0
NUAA,W1,25,25,1392,force_z,Skewness,-0.0766880367157058,-0.0766880367157058,0,0,0
NUAA,W1,26,26,991,force_z,Skewness,-0.181688595820705,-0.181688595820705,0,0,0
NUAA,W1,27,27,997,force_z,Skewness,-0.294817648629589,-0.294817648629589,0,0,0
NUAA,W1,28,28,1642,force_z,Skewness,-0.116006890145376,-0.116006890145376,0,0,0
NUAA,W1,29,29,1122,force_z,Skewness,-0.00737886178008321,-0.00737886178008321,0,0,0
NUAA,W2,1,30,1221,force_z,Skewness,-0.247975852842838,-0.247975852842838,0,0,0
NUAA,W2,2,31,1013,force_z,Skewness,-0.239870384947594,-0.239870384947594,0,0,0
NUAA,W2,3,32,1219,force_z,Skewness,-0.205275949455355,-0.205275949455355,0,0,0
NUAA,W2,4,33,1527,force_z,Skewness,-0.115618171238396,-0.115618171238396,0,0,0
NUAA,W2,5,34,1010,force_z,Skewness,-0.211593380668578,-0.211593380668578,0,0,0
